node1	label	node2	datasource	weight
/c/en/antitragicus/n	/r/RelatedTo	/c/en/antihelix	CN	1.0
/c/en/antivideo/n	/r/RelatedTo	/c/en/format+rg:format	CN	1.0
/c/en/antronasal/a	/r/HasContext	/c/en/anatomy+rg:anatomy	CN	1.0
/c/en/anyplace_else	/r/DerivedFrom	/c/en/else/a	CN	1.0
/c/en/apc/n	/r/HasContext	rg:military+/c/en/military+vg:military	CN	1.0
/c/en/apeptic/a	/r/RelatedTo	/c/en/apepsy	CN	1.0
/c/en/aperitif/n	mw:IsPOSFormOf	rg:aperitif+/c/en/aperitif	CN	1.0
/c/en/apex_of_lung/n	/r/IsA	/c/en/body_part/n	CN	1.0
/c/en/aphesis	/r/RelatedTo	/c/en/aphetize/v	CN	1.0
/c/en/apic_acid	/r/EtymologicallyRelatedTo	/c/en/acid+rg:acid	CN	0.25
/c/en/apodictical	/r/RelatedTo	/c/en/apodictically/r	CN	1.0
/c/en/apomorphine/n	/r/RelatedTo	rg:narcotic+/c/en/narcotic	CN	1.0
/c/en/apopetalous	/r/DerivedFrom	rg:petalous+/c/en/petalous	CN	1.0
/c/en/apostrophizing/v	/r/RelatedTo	rg:apostrophize+/c/en/apostrophize	CN	1.0
/c/en/aposymbiosis	mw:POSForm	/c/en/aposymbiosis/n	CN	1.0
/c/en/appbar/n	/r/RelatedTo	rg:edge+/c/en/edge+vg:edge	CN	1.0
/c/en/appealeth	/r/DerivedFrom	rg:appeal+at:appeal+/c/en/appeal	CN	1.0
/c/en/appellant/n	/r/SimilarTo	/c/en/appellee	CN	1.0
/c/en/apple+vg:apple+rg:apple	/r/RelatedTo	rg:lit+/c/en/lit+vg:lit	VG	1.0
/c/en/apple+vg:apple+rg:apple	vg:InImage	vg:I2349205	VG	1.0
/c/en/applied_statistics/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/applique/n/wn/artifact+wn:applique.n.01+wd:Q621642	rdfs:subClassOf	wn:needlework.n.01+wd:Q28966125+/c/en/needlework/n/wn/artifact	WDT	1.0
/c/en/apply+at:apply+rg:apply	/r/RelatedTo	/c/en/appliance/n	CN	1.0
/c/en/appoggiatura+rg:appoggiatura	/r/RelatedTo	/c/en/forestroke/n	CN	1.0
/c/en/appraisal/n	/r/IsA	/c/en/evaluating/n	CN	1.0
/c/en/appreciative+at:appreciative+rg:appreciative	/r/Antonym	/c/en/ignorant+rg:ignorant+at:ignorant	ROGET	1.0
/c/en/apprehend+rg:apprehend	/r/Synonym	at:appreciate+rg:appreciate+/c/en/appreciate	ROGET	1.0
/c/en/apprehensible+rg:apprehensible	/r/Synonym	/c/en/comprehensible+rg:comprehensible	ROGET	1.0
/c/en/approaching/n	mw:OMWordnetOffset	/c/en/approaching/n/wn/event	CN	1.0
/c/en/appropriate+at:appropriate+vg:appropriate+rg:appropriate	/r/RelatedTo	/c/en/swallow/v/wikt/en_1	CN	1.0
/c/en/approve+rg:approve	/r/Synonym	rg:recommend+/c/en/recommend+at:recommend	ROGET	1.0
/c/en/apratastat/n	/r/HasContext	/c/en/pharmaceutical_drug	CN	1.0
/c/en/apt+rg:apt	/r/Antonym	vg:last+rg:last+/c/en/last	ROGET	1.0
/c/en/aquamarine+vg:aquamarine+rg:aquamarine	/r/Synonym	vg:aqua+/c/en/aqua+rg:aqua	ROGET	1.0
/c/en/aquariist/n	/r/RelatedTo	/c/en/fish+vg:fish+rg:fish+at:fish	CN	1.0
/c/en/arabian_oryx	/r/IsA	/c/en/mammal/n	CN	0.5
/c/en/arabic_script	/r/RelatedTo	/c/en/faa/n	CN	1.0
/c/en/arabicize	/r/DerivedFrom	vg:arabic+/c/en/arabic+rg:arabic	CN	1.0
/c/en/aracanid	mw:POSForm	/c/en/aracanid/n	CN	1.0
/c/en/arachidonoylethanolamide/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/arblast	/r/RelatedTo	/c/en/arblasts/n	CN	1.0
/c/en/arcane+rg:arcane	/r/Antonym	rg:outward+/c/en/outward+vg:outward	ROGET	1.0
/c/en/archaeol/n	/r/RelatedTo	vg:residue+rg:residue+/c/en/residue	CN	1.0
/c/en/archaerhodopsin/n	/r/HasContext	at:protein+vg:protein+/c/en/protein	CN	1.0
/c/en/archegonial/a	mw:IsPOSFormOf	rg:archegonial+/c/en/archegonial	CN	1.0
/c/en/archetypical/a	mw:OMWordnetOffset	/c/en/archetypical/a/wn+wn:archetypal.s.01	CN	1.0
/c/en/archimandrite+rg:archimandrite	/r/RelatedTo	/c/en/archimandrital/a	CN	1.0
/c/en/arco+rg:arco	/r/Antonym	rg:pizzicato+/c/en/pizzicato	ROGET	1.0
/c/en/arcopallial/a	/r/RelatedTo	/c/en/arcopallium	CN	1.0
/c/en/ardaite	/r/DerivedFrom	/c/en/arda	CN	1.0
/c/en/are+vg:are+rg:are	vg:InImage	vg:I2372483	VG	1.0
/c/en/area/n	/r/RelatedTo	rg:extent+/c/en/extent	CN	1.0
/c/en/arearing/v	mw:PartOfSpeech	mw:Verb	CN	1.0
/c/en/aristocracy+rg:aristocracy	/r/RelatedTo	/c/en/reversis/n	CN	1.0
/c/en/armada+rg:armada	/r/RelatedTo	rg:fleet+vg:fleet+/c/en/fleet	CN	0.253
/c/en/armchair_generals/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/armor+rg:armor+vg:armor	/r/RelatedTo	/c/en/chausse/n	CN	1.0
/c/en/armorially	mw:POSForm	/c/en/armorially/r	CN	1.0
/c/en/armpits/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/arms+vg:arms+rg:arms+at:arms	/r/RelatedTo	vg:slalom_skiing	VG	1.0
/c/en/arms+vg:arms+rg:arms+at:arms	vg:InImage	vg:I2348246	VG	1.0
/c/en/arms+vg:arms+rg:arms+at:arms	vg:InImage	vg:I2395487	VG	1.0
/c/en/army_base/n/opencyc/army_base_grounds	/r/IsA	/c/en/military_base/n/opencyc/military_base_grounds	CN	1.0
/c/en/aromatized/v	mw:PartOfSpeech	mw:Verb	CN	1.0
/c/en/arraigners/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/arrantly	mw:POSForm	/c/en/arrantly/r	CN	1.0
/c/en/arrhenoblastoma/n	/r/HasContext	/c/en/pathology+rg:pathology	CN	1.0
/c/en/arripid/n	/r/HasContext	rg:zoology+/c/en/zoology	CN	1.0
/c/en/arrow+rg:arrow+vg:arrow	vg:InImage	vg:I2394099	VG	1.0
/c/en/arsehole/n	/r/HasContext	rg:uk+vg:uk+/c/en/uk	CN	1.0
/c/en/arthrophytes/n	/r/RelatedTo	/c/en/arthrophyte	CN	1.0
/c/en/arthropod+rg:arthropod	/r/RelatedTo	/c/en/arbovirus/n	CN	1.0
/c/en/artichokes+vg:artichokes	vg:InImage	vg:I2366467	VG	1.0
/c/en/artificial_life/n	/r/RelatedTo	rg:aspect+/c/en/aspect	CN	1.0
/c/en/artificial_substance/n	/r/IsA	/c/en/artifact/n	CN	1.0
/c/en/ascogonium/n	/r/HasContext	/c/en/mycology	CN	1.0
/c/en/asexualities/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/ashwattha_tree	/r/Synonym	/c/en/sacred_fig/n	CN	1.0
/c/en/asphyxiateth/v	mw:PartOfSpeech	mw:Verb	CN	1.0
/c/en/ass_sucker/n	mw:IsPOSFormOf	/c/en/ass_sucker	CN	1.0
/c/en/assemblages/n	/r/RelatedTo	/c/en/assemblage+rg:assemblage	CN	1.0
/c/en/assembly_line+vg:assembly_line	/r/RelatedTo	/c/en/repetitive_strain_injury/n	CN	1.0
/c/en/asseverational	/r/DerivedFrom	/c/en/asseveration+rg:asseveration	CN	1.0
/c/en/assholios/n	/r/FormOf	/c/en/assholio	CN	1.0
/c/en/assistant_teacher/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/associative+rg:associative+at:associative	/r/RelatedTo	/c/en/coassociative/a	CN	1.0
/c/en/assured+at:assured+rg:assured	/r/Synonym	vg:upbeat+rg:upbeat+/c/en/upbeat+at:upbeat	ROGET	1.0
/c/en/assuredness+rg:assuredness	/r/Synonym	/c/en/certainty+rg:certainty	ROGET	1.0
/c/en/asterids	/r/RelatedTo	/c/en/asterid/a	CN	1.0
/c/en/asteroid+rg:asteroid	/r/AtLocation	vg:space+rg:space+/c/en/space+at:space	CN	2.0
/c/en/asteroid+rg:asteroid	/r/RelatedTo	/c/en/chirotic/a	CN	1.0
/c/en/asthmatic+rg:asthmatic	/r/Synonym	rg:unhealthy+/c/en/unhealthy+vg:unhealthy+at:unhealthy	ROGET	1.0
/c/en/astragalocalcaneal/a	/r/RelatedTo	vg:calcaneum+/c/en/calcaneum	CN	1.0
/c/en/astride+vg:astride+rg:astride	vg:InImage	vg:I2395914	VG	1.0
/c/en/astringently/r	mw:PartOfSpeech	mw:Adverb	CN	1.0
/c/en/astroglia/n/wn/body+wn:astroglia.n.01	/r/Synonym	/c/en/macroglia/n/wn/body	CN	2.0
/c/en/atabal	/r/EtymologicallyRelatedTo	/c/en/tabla	CN	0.25
/c/en/atavism/n	mw:OMWordnetOffset	wd:Q7318317+/c/en/atavism/n/wn/event+wn:atavism.n.01	CN	1.0
/c/en/athyroidism/n	/r/RelatedTo	/c/en/thyroid_gland	CN	1.0
/c/en/atlantic_sailfish/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/atop+rg:atop+vg:atop	vg:object	vg:wave+rg:wave+at:wave+/c/en/wave	VG	1.0
/c/en/atrabiliously	mw:POSForm	/c/en/atrabiliously/r	CN	1.0
/c/en/atrial	/r/DerivedFrom	/c/en/atrium/n	CN	1.0
/c/en/attached_to+vg:attached_to	vg:InImage	vg:I2351335	VG	1.0
/c/en/attached_to+vg:attached_to	vg:InImage	vg:I2356016	VG	1.0
/c/en/attached_to+vg:attached_to	vg:InImage	vg:I2358416	VG	1.0
/c/en/attached_to+vg:attached_to	vg:subject	/c/en/engine_car+vg:engine_car	VG	1.0
/c/en/attached_to+vg:attached_to	vg:subject	rg:latch+vg:latch+/c/en/latch	VG	1.0
/c/en/attached_to+vg:attached_to	vg:subject	rg:w+/c/en/w+vg:w	VG	1.0
/c/en/attend_rock_concert	/r/MotivatedByGoal	/c/en/love_music	CN	3.464
/c/en/attended/a	mw:IsPOSFormOf	at:attended+/c/en/attended+rg:attended	CN	1.0
/c/en/attentive+rg:attentive+at:attentive+vg:attentive	/r/Synonym	rg:accommodating+at:accommodating+/c/en/accommodating	ROGET	1.0
/c/en/attenuate+rg:attenuate	/r/Synonym	fn:lu:cause_change_of_strength:weaken+/c/en/weaken/v	CN	1.0
/c/en/attested/v	/r/RelatedTo	/c/en/attest+rg:attest	CN	1.0
/c/en/attitudinarians/n	/r/FormOf	/c/en/attitudinarian	CN	1.0
/c/en/attomolar/a	/r/RelatedTo	/c/en/attomole	CN	1.0
/c/en/attract+rg:attract	/r/Synonym	/c/en/slay+rg:slay	ROGET	1.0
/c/en/attribute+rg:attribute+vg:attribute	/r/Synonym	rg:refer+/c/en/refer	ROGET	1.0
/c/en/atypical_tarantulas/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/audiles/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/aureate+rg:aureate	/r/Synonym	rg:silver-blue	ROGET	1.0
/c/en/aureole/n	/r/RelatedTo	rg:colored+vg:colored+/c/en/colored	CN	1.0
/c/en/auricles/n	/r/RelatedTo	rg:auricle+/c/en/auricle	CN	1.0
/c/en/aurintricarboxylic_acid/n	/r/RelatedTo	rg:inhibit+/c/en/inhibit	CN	1.0
/c/en/aurophobia/n	/r/RelatedTo	/c/en/gold+at:gold+rg:gold+vg:gold	CN	1.0
/c/en/aurora_ionospheric/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/austinite/n	/r/RelatedTo	/c/en/austenite	CN	1.0
/c/en/austral/n	/r/RelatedTo	/c/en/french_polynesia	CN	1.0
/c/en/australia+vg:australia	/r/RelatedTo	/c/en/qantas/n	CN	1.0
/c/en/australian_bears/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/australian_english	/r/RelatedTo	/c/en/australian/n	CN	1.0
/c/en/australize/v	mw:IsPOSFormOf	/c/en/australize	CN	1.0
/c/en/autem_dipper/n	/r/HasContext	/c/en/thieves	CN	1.0
/c/en/autochthons/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/autogemination	mw:POSForm	/c/en/autogemination/n	CN	1.0
/c/en/autolocking	mw:POSForm	/c/en/autolocking/a	CN	1.0
/c/en/automobile_suspension_system/n	/r/IsA	/c/en/mechanical_car_part/n	CN	1.0
/c/en/autonomic_nervous_system/n	/r/PartOf	/c/en/peripheral_nervous_system	CN	1.0
/c/en/autonomic_nervous_system/n	/r/RelatedTo	/c/en/nervous_system	CN	1.0
/c/en/autonumber/v	/r/RelatedTo	rg:automatic+/c/en/automatic+vg:automatic	CN	1.0
/c/en/autoteller/n	/r/RelatedTo	/c/en/automated_teller_machine	CN	1.0
/c/en/autothermic/a	mw:PartOfSpeech	mw:Adjective	CN	1.0
/c/en/autothrottle/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/auxiliary_language	mw:POSForm	/c/en/auxiliary_language/n	CN	1.0
/c/en/auxin/n	/r/HasContext	rg:botany+/c/en/botany	CN	1.0
/c/en/avantgarde	mw:POSForm	/c/en/avantgarde/n	CN	1.0
/c/en/avascularity/n	mw:IsPOSFormOf	/c/en/avascularity	CN	1.0
/c/en/avengeth/v	/r/FormOf	rg:avenge+/c/en/avenge	CN	1.0
/c/en/aversation/n	mw:IsPOSFormOf	/c/en/aversation	CN	1.0
/c/en/avon/n	/r/RelatedTo	/c/en/wiltshire	CN	1.0
/c/en/awake/a	mw:PartOfSpeech	mw:Adjective	CN	1.0
/c/en/aweary+rg:aweary	/r/Synonym	rg:bleary-eyed	ROGET	1.0
/c/en/awkwarder/a	mw:PartOfSpeech	mw:Adjective	CN	1.0
/c/en/axiom_schemes/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/ayrton_senna/n	/r/HasContext	/c/en/cockney_rhyming_slang	CN	1.0
/c/en/azaerythromycins/n	/r/FormOf	/c/en/azaerythromycin	CN	1.0
/c/en/azederach/n	mw:OMWordnetOffset	/c/en/azederach/n/wn/plant	CN	1.0
/c/en/azidocarbonyl/n	/r/RelatedTo	/c/en/azido	CN	1.0
/c/en/azidothymidines/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/azithromyicin/n	/r/FormOf	/c/en/azithromycin+rg:azithromycin	CN	1.0
/c/en/azolla_filiculoides/n	/r/IsA	/c/en/pteridophyta_division/n	CN	1.0
/c/en/azotine/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/azure+vg:azure+rg:azure	/r/Synonym	/c/en/tawny+rg:tawny+vg:tawny	ROGET	1.0
/c/en/azure+vg:azure+rg:azure	/r/Synonym	rg:hazel+/c/en/hazel+vg:hazel	ROGET	1.0
/c/en/b_movie/n	/r/RelatedTo	/c/en/motion_picture	CN	1.0
/c/en/baby+rg:baby+at:baby+vg:baby	/r/RelatedTo	/c/en/skin+vg:skin+rg:skin	VG	1.0
/c/en/baby_boomer	/r/RelatedTo	/c/en/postboomer/n	CN	1.0
/c/en/baby_showers/n	mw:IsPOSFormOf	/c/en/baby_showers	CN	1.0
/c/en/babylonia/n	/r/RelatedTo	vg:empire+rg:empire+/c/en/empire	CN	1.0
/c/en/babyproofed/a	/r/RelatedTo	/c/en/babyproof	CN	1.0
/c/en/babyproofs/v	/r/FormOf	/c/en/babyproof	CN	1.0
/c/en/bacillary+rg:bacillary	/r/Synonym	rg:worm-shaped	ROGET	1.0
/c/en/backdonation	mw:POSForm	/c/en/backdonation/n	CN	1.0
/c/en/backlisting/v	/r/FormOf	/c/en/backlist	CN	1.0
/c/en/backstore/n	/r/RelatedTo	/c/en/back_end+vg:back_end	CN	1.0
/c/en/backswept+rg:backswept	/r/Synonym	rg:reversed+at:reversed+/c/en/reversed+vg:reversed	ROGET	1.0
/c/en/backtag/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/backward_slash	mw:POSForm	/c/en/backward_slash/n	CN	1.0
/c/en/baenomere/n	/r/RelatedTo	rg:somite+/c/en/somite	CN	1.0
/c/en/bagel+rg:bagel+vg:bagel	vg:InImage	vg:I2404082	VG	1.0
/c/en/bagels+vg:bagels	/r/RelatedTo	/c/en/uncooked+rg:uncooked+vg:uncooked	VG	1.0
/c/en/baghouse/n	/r/RelatedTo	/c/en/combustion+rg:combustion	CN	1.0
/c/en/bagnio+rg:bagnio	/r/Synonym	rg:whorehouse+/c/en/whorehouse	ROGET	1.0
/c/en/bagpipes	/r/UsedFor	/c/en/making_music	CN	4.4719999999999995
/c/en/bailable+rg:bailable	/r/Antonym	rg:obviating	ROGET	1.0
/c/en/bailiff/n	/r/RelatedTo	vg:head+at:head+/c/en/head+rg:head	CN	1.0
/c/en/bake_cake	/r/HasPrerequisite	/c/en/get_mix	CN	1.0
/c/en/baked/a	mw:PartOfSpeech	mw:Adjective	CN	1.0
/c/en/bakery_release_paper/n	mw:IsPOSFormOf	/c/en/bakery_release_paper	CN	1.0
/c/en/ball_cap+vg:ball_cap	/r/RelatedTo	rg:fence+/c/en/fence+vg:fence	VG	1.0
/c/en/ball_signal/n	mw:IsPOSFormOf	/c/en/ball_signal	CN	1.0
/c/en/balloon+vg:balloon+rg:balloon	/r/RelatedTo	/c/en/air_inside	CN	0.29100000000000004
/c/en/balloonfish	mw:POSForm	/c/en/balloonfish/n	CN	1.0
/c/en/ballpark_figure	/r/RelatedTo	/c/en/in_ballpark	CN	1.0
/c/en/balls_ups/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/ballsiness	mw:POSForm	/c/en/ballsiness/n	CN	1.0
/c/en/bally_warche/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/balmy+rg:balmy	/r/Synonym	at:unhinged+vg:unhinged+/c/en/unhinged+rg:unhinged	ROGET	1.0
/c/en/balsam_poplar/n/wn/plant+wn:balsam_poplar.n.01+wd:Q15700186	/r/Synonym	/c/en/populus_balsamifera/n/wn/plant	CN	2.0
/c/en/baltimore_club/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/balts	/r/RelatedTo	/c/en/slavs	CN	0.5
/c/en/banana_note/n	mw:IsPOSFormOf	/c/en/banana_note	CN	1.0
/c/en/banana_yucca	/r/Synonym	/c/en/datil_yucca/n	CN	1.0
/c/en/band_aided/v	mw:PartOfSpeech	mw:Verb	CN	1.0
/c/en/bandits/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/bangladesh	/r/RelatedTo	/c/en/sylhet_division/n	CN	1.0
/c/en/banksia	/r/RelatedTo	/c/en/banksias/n	CN	1.0
/c/en/banksons/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/banqueteer/v	/r/RelatedTo	/c/en/banquet+vg:banquet+rg:banquet	CN	1.0
/c/en/bantuization	/r/DerivedFrom	/c/en/bantu	CN	1.0
/c/en/baranduki/n/wn/animal	/r/Synonym	wn:baronduki.n.01+/c/en/baronduki/n/wn/animal	CN	2.0
/c/en/barber's_itch/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/bare_breasted/a/wn+wn:bare-breasted.s.01	/r/SimilarTo	/c/en/unclothed/a/wn+wn:unclothed.a.01	CN	2.0
/c/en/bare_necessities	/r/RelatedTo	/c/en/necessity/n	CN	1.0
/c/en/baronial+rg:baronial	/r/Synonym	/c/en/arresting+rg:arresting+vg:arresting	ROGET	1.0
/c/en/barretter/n/wn/artifact	/r/Synonym	/c/en/ballast_resistor/n/wn/artifact+wn:ballast_resistor.n.01	CN	2.0
/c/en/barrier+rg:barrier+vg:barrier	vg:InImage	vg:I2408975	VG	1.0
/c/en/barries/n	/r/RelatedTo	/c/en/barry	CN	1.0
/c/en/bartzes/n	/r/FormOf	/c/en/bartz	CN	1.0
/c/en/barytolamprophyllite/n	/r/RelatedTo	rg:manganese+/c/en/manganese	CN	1.0
/c/en/basic+rg:basic+vg:basic+at:basic	/r/Synonym	vg:chief+/c/en/chief+at:chief+rg:chief	ROGET	1.0
/c/en/basilar_artery	mw:POSForm	/c/en/basilar_artery/n	CN	1.0
/c/en/basilica/n	/r/RelatedTo	rg:building+/c/en/building+vg:building+at:building	CN	1.0
/c/en/basis+rg:basis+at:basis	/r/Synonym	/c/en/proof+rg:proof+vg:proof	ROGET	1.0
/c/en/bastable/n	/r/HasContext	rg:ireland+/c/en/ireland	CN	1.0
/c/en/bastard+rg:bastard	/r/RelatedTo	/c/en/batchelor's_son/n	CN	1.0
/c/en/bat+fn:lu:body_movement:bat+vg:bat+rg:bat	/r/RelatedTo	/c/en/molossine/n	CN	1.0
/c/en/bat+fn:lu:body_movement:bat+vg:bat+rg:bat	vg:InImage	vg:I2410432	VG	1.0
/c/en/bath+rg:bath+at:bath+vg:bath	/r/RelatedTo	/c/en/a+vg:a+rg:a	VG	1.0
/c/en/bath+rg:bath+at:bath+vg:bath	/r/RelatedTo	/c/en/bird+rg:bird+vg:bird	VG	1.0
/c/en/bath+rg:bath+at:bath+vg:bath	vg:InImage	vg:I2368755	VG	1.0
/c/en/bath_mat+vg:bath_mat	vg:InImage	vg:I2353792	VG	1.0
/c/en/bats+vg:bats+rg:bats	/r/RelatedTo	vg:in_a_row	VG	1.0
/c/en/batter's_box+vg:batter's_box	vg:InImage	vg:I2393359	VG	1.0
/c/en/batterlike/a	/r/RelatedTo	vg:batter+/c/en/batter+rg:batter	CN	1.0
/c/en/battlezone/n	mw:IsPOSFormOf	/c/en/battlezone	CN	1.0
/c/en/bawdy_basket/n	/r/RelatedTo	vg:books+/c/en/books+at:books+rg:books	CN	1.0
/c/en/bayard/n	mw:IsPOSFormOf	/c/en/bayard	CN	1.0
/c/en/beaconing	mw:POSForm	/c/en/beaconing/n	CN	1.0
/c/en/beak+rg:beak+vg:beak	vg:InImage	vg:I2336029	VG	1.0
/c/en/beaks/n	/r/FormOf	/c/en/beak+rg:beak+vg:beak	CN	1.0
/c/en/beam+rg:beam+vg:beam	/r/Synonym	/c/en/cantilever+rg:cantilever	ROGET	1.0
/c/en/beam+rg:beam+vg:beam	vg:InImage	vg:I2375855	VG	1.0
/c/en/beam+rg:beam+vg:beam	vg:InImage	vg:I2411905	VG	1.0
/c/en/beamwidth	/r/DerivedFrom	/c/en/beam+rg:beam+vg:beam	CN	1.0
/c/en/bean/v	mw:PartOfSpeech	mw:Verb	CN	1.0
/c/en/bear_out/v	/r/RelatedTo	rg:prove+at:prove+fn:lu:evidence:prove+/c/en/prove+fn:lu:reasoning:prove	CN	1.0
/c/en/bear_witness	/r/RelatedTo	/c/en/bears_witness/v	CN	1.0
/c/en/bearable+rg:bearable	/r/Antonym	rg:unsupportable+/c/en/unsupportable	ROGET	1.0
/c/en/beard+vg:beard+rg:beard	vg:InImage	vg:I2318013	VG	1.0
/c/en/beard/n/wn/plant+wn:beard.n.02	/r/IsA	wn:hair.n.03+/c/en/hair/n/wn/plant	CN	2.0
/c/en/beauty+vg:beauty+at:beauty+rg:beauty	/r/Synonym	rg:artistry+/c/en/artistry	ROGET	1.0
/c/en/bebeerine/n	/r/RelatedTo	/c/en/bark+rg:bark+vg:bark+at:bark	CN	1.0
/c/en/beck+vg:beck+rg:beck	vg:InImage	vg:I2414564	VG	1.0
/c/en/become_inebriated	/r/HasFirstSubevent	/c/en/drink_alcohol+at:drink_alcohol	CN	1.0
/c/en/bedclothes/n	/r/RelatedTo	at:sheet+/c/en/sheet+rg:sheet+vg:sheet	CN	1.0
/c/en/bedfast+rg:bedfast	/r/Synonym	/c/en/queasy+rg:queasy+at:queasy	ROGET	1.0
/c/en/beditation	mw:POSForm	/c/en/beditation/n	CN	1.0
/c/en/bedrid/a	/r/RelatedTo	/c/en/bedridden+at:bedridden+rg:bedridden	CN	1.0
/c/en/bedroom+vg:bedroom+rg:bedroom	vg:InImage	vg:I2332116	VG	1.0
/c/en/bedroom+vg:bedroom+rg:bedroom	vg:InImage	vg:I2389841	VG	1.0
/c/en/beds+vg:beds	/r/RelatedTo	at:light+vg:light+rg:light+/c/en/light	VG	1.0
/c/en/bedtime+rg:bedtime	/r/RelatedTo	/c/en/evening+rg:evening+at:evening+vg:evening	CN	0.152
/c/en/bedutches/v	mw:PartOfSpeech	mw:Verb	CN	1.0
/c/en/bee_louse	mw:POSForm	/c/en/bee_louse/n	CN	1.0
/c/en/beef_bourguignon/n	mw:IsPOSFormOf	/c/en/beef_bourguignon	CN	1.0
/c/en/beefhouses/n	/r/FormOf	/c/en/beefhouse	CN	1.0
/c/en/beefier/a	/r/FormOf	vg:beefy+/c/en/beefy+rg:beefy	CN	1.0
/c/en/beer_ticket/n	mw:IsPOSFormOf	/c/en/beer_ticket	CN	1.0
/c/en/beetle+rg:beetle+vg:beetle	/r/RelatedTo	/c/en/apple_borer/n	CN	1.0
/c/en/beetle+rg:beetle+vg:beetle	/r/RelatedTo	/c/en/clown_beetle/n	CN	1.0
/c/en/befitting/v	mw:PartOfSpeech	mw:Verb	CN	1.0
/c/en/beforehand+rg:beforehand	/r/Synonym	/c/en/in_advance	CN	1.0
/c/en/begedkefet/n	/r/FormOf	/c/en/begadkefat	CN	1.0
/c/en/beggarman/n	/r/RelatedTo	vg:beggar+rg:beggar+/c/en/beggar+at:beggar	CN	1.0
/c/en/beggars/v	/r/FormOf	vg:beggar+rg:beggar+/c/en/beggar+at:beggar	CN	1.0
/c/en/beginning+at:beginning+rg:beginning+vg:beginning	/r/Synonym	/c/en/beginning+at:beginning+rg:beginning+vg:beginning	CN	0.5
/c/en/beginning/n	/r/Synonym	/c/en/element+rg:element+vg:element	CN	1.0
/c/en/begins_char	/r/RelatedTo	at:character+vg:character+/c/en/character+rg:character	CN	0.126
/c/en/begummed/v	/r/FormOf	/c/en/begum	CN	1.0
/c/en/behove/v	/r/RelatedTo	/c/en/behoveful	CN	1.0
/c/en/being_hungry	/r/CausesDesire	rg:cook+vg:cook+at:cook+/c/en/cook	CN	2.0
/c/en/being_merry	/r/RelatedTo	at:happy+/c/en/happy+rg:happy+vg:happy	CN	0.213
/c/en/being_outdoors_on_hot_day	/r/CausesDesire	vg:drink+/c/en/drink+rg:drink+at:drink	CN	1.0
/c/en/bejel	/r/RelatedTo	/c/en/dichuchwa/n	CN	1.0
/c/en/belaying_pin/n	mw:PartOfSpeech	mw:Noun	CN	1.0
/c/en/belgradian/a	/r/RelatedTo	/c/en/belgrade+rg:belgrade	CN	1.0
/c/en/bell+vg:bell+rg:bell	/r/RelatedTo	/c/en/quarterboy/n	CN	1.0
/c/en/bell+vg:bell+rg:bell	vg:InImage	vg:I2337243	VG	1.0
/c/en/bell_bottomed/a/wn+wn:bell-bottomed.s.01+wd:Q1568360	rdfs:subClassOf	wd:Q39908+/c/en/slacks/n/wn/artifact+wn:slacks.n.01	WDT	1.0
/c/en/belle_sabreuse	/r/EtymologicallyRelatedTo	/c/en/beau_sabreur	CN	0.25
/c/en/bellevue/n	/r/RelatedTo	/c/en/newfoundland_and_labrador	CN	1.0
/c/en/bellfry+vg:bellfry	/r/RelatedTo	vg:weather_vane+/c/en/weather_vane	VG	1.0
/c/en/bellhop+rg:bellhop	/r/RelatedTo	/c/en/bellman+rg:bellman	CN	1.0
/c/en/bellowfish/n	/r/FormOf	/c/en/bellowsfish	CN	1.0
/c/en/belly_laugh/n	mw:IsPOSFormOf	/c/en/belly_laugh	CN	1.0
/c/en/belonging_to+vg:belonging_to	vg:InImage	vg:I2389358	VG	1.0
/c/en/belt+rg:belt+vg:belt+at:belt	vg:InImage	vg:I2335285	VG	1.0
